DoubleML Version,Script,Date,Total Runtime (minutes),Python Version,Config File
0.11.dev0,IIVMLATECoverageSimulation,2025-06-05 12:42,4.740816859404246,3.12.3,scripts/irm/iivm_late_config.yml
