Learner g,Learner m,level,Coverage,CI Length,Bias,repetition
LGBM Clas.,LGBM Clas.,0.9,0.8992857142857144,0.25462792812846624,0.061574078936371575,200
LGBM Clas.,LGBM Clas.,0.95,0.955,0.3034078901688016,0.061574078936371575,200
LGBM Clas.,Logistic,0.9,0.9,0.23716922863199283,0.056662068851699325,200
LGBM Clas.,Logistic,0.95,0.947857142857143,0.2826045665968343,0.056662068851699325,200
Logistic,LGBM Clas.,0.9,0.91,0.25350757405611474,0.06057756591497565,200
Logistic,LGBM Clas.,0.95,0.952857142857143,0.30207290595150593,0.06057756591497565,200
Logistic,Logistic,0.9,0.9085714285714286,0.23739933997656035,0.05623615248006517,200
Logistic,Logistic,0.95,0.9485714285714286,0.28287876117585126,0.05623615248006517,200
