DoubleML Version,Script,Date,Total Runtime (minutes),Python Version,Config File
0.12.dev0,APOSTuningCoverageSimulation,2025-12-01 13:09,38.63118334611257,3.12.9,scripts/irm/apos_tune_config.yml
