Learner g,Learner m,level,Coverage,CI Length,Bias,repetition
LGBM Regr.,LGBM Clas.,0.9,0.8135714285714286,0.558683997772339,0.16093846082916122,200
LGBM Regr.,LGBM Clas.,0.95,0.8771428571428571,0.6657130436597479,0.16093846082916122,200
LGBM Regr.,Logistic,0.9,0.83,0.4284775657171733,0.1276714757715089,200
LGBM Regr.,Logistic,0.95,0.8771428571428571,0.5105625103830777,0.1276714757715089,200
Linear,LGBM Clas.,0.9,0.7892857142857143,0.5630811366272137,0.1750343717735893,200
Linear,LGBM Clas.,0.95,0.8492857142857143,0.6709525577717416,0.1750343717735893,200
Linear,Logistic,0.9,0.7421428571428571,0.45008918626971695,0.14782345478591596,200
Linear,Logistic,0.95,0.835,0.5363143446110485,0.14782345478591596,200
