Learner g,Learner m,level,Coverage,CI Length,Bias,repetition
LGBM Clas.,LGBM Clas.,0.9,0.938,1.6625528920375123,0.32490050446017593,200
LGBM Clas.,LGBM Clas.,0.95,0.973,1.9810539596922865,0.32490050446017593,200
LGBM Clas.,Logistic,0.9,0.9390000000000001,1.6016687007398658,0.29732874610502585,200
LGBM Clas.,Logistic,0.95,0.973,1.9085059710956365,0.29732874610502585,200
Logistic,LGBM Clas.,0.9,0.941,1.608047549586303,0.30902052918537687,200
Logistic,LGBM Clas.,0.95,0.9690000000000001,1.9161068383077622,0.30902052918537687,200
Logistic,Logistic,0.9,0.935,1.555801006941688,0.29641972770100156,200
Logistic,Logistic,0.95,0.973,1.8538512429026142,0.29641972770100156,200
