DoubleML Version,Script,Date,Total Runtime (minutes),Python Version,Config File
0.10.dev0,DIDMultiCoverageSimulation,2025-05-22 17:10,337.8426388184229,3.12.3,scripts/did/did_pa_multi_config.yml
