DoubleML Version,Script,Date,Total Runtime (minutes),Python Version,Config File
0.11.dev0,RDDCoverageSimulation,2025-06-02 14:19,128.11025975545246,3.12.3,scripts/rdd/rdd_fuzzy_config.yml
