Learner g,Learner m,level,Coverage,CI Length,Bias,repetition
LGBM,LGBM,0.9,0.8892307692307692,0.5699625395035282,0.1392236494435116,100
LGBM,LGBM,0.95,0.9461538461538461,0.6791522550455249,0.1392236494435116,100
LGBM,Logistic Regression,0.9,0.8246153846153846,0.4035204680971029,0.11705535244616472,100
LGBM,Logistic Regression,0.95,0.8915384615384616,0.48082429435430774,0.11705535244616472,100
Linear,LGBM,0.9,0.7707692307692308,0.5801647222653575,0.174917438611277,100
Linear,LGBM,0.95,0.8615384615384616,0.6913089056126279,0.174917438611277,100
Linear,Logistic Regression,0.9,0.6876923076923077,0.4292809007380322,0.15416021045548617,100
Linear,Logistic Regression,0.95,0.7769230769230769,0.5115197431012991,0.15416021045548617,100
