Learner g,Learner m,level,Coverage,CI Length,Bias,Uniform Coverage,Uniform CI Length,repetition
Lasso,Logistic Regression,0.9,0.943,0.24361164856239662,0.056436106657224074,1.0,0.6083281403262124,10
Lasso,Logistic Regression,0.95,0.9732,0.29028118342764414,0.056436106657224074,1.0,0.6067978682270535,10
Lasso,Random Forest,0.9,0.9278500000000001,0.2535774198132328,0.059651848974036845,1.0,0.6218080267295848,10
Lasso,Random Forest,0.95,0.96655,0.30215613230440513,0.059651848974036845,1.0,0.6432782507676746,10
Random Forest,Logistic Regression,0.9,0.91435,0.22647067301790474,0.05459332085359918,1.0,0.57228982471169,10
Random Forest,Logistic Regression,0.95,0.96115,0.2698564512954901,0.05459332085359918,1.0,0.5753450423197114,10
Random Forest,Random Forest,0.9,0.91985,0.23553492614746485,0.05519509793252838,1.0,0.6080176979206351,10
Random Forest,Random Forest,0.95,0.9564,0.28065717507394483,0.05519509793252838,1.0,0.5994136274536787,10
