Learner g,Learner m,level,Coverage,CI Length,Bias,Uniform Coverage,Uniform CI Length,repetition
LGBM,LGBM,0.9,0.9333333333333332,0.607727527853523,0.1161229765867166,1.0,0.8689748911693764,10
LGBM,LGBM,0.95,0.9666666666666666,0.724152014191114,0.1161229765867166,1.0,0.8800113509374267,10
LGBM,Logistic Regression,0.9,0.9,0.4391457002475231,0.11355875381271038,0.9,0.635662529136516,10
LGBM,Logistic Regression,0.95,0.9666666666666666,0.523274376727359,0.11355875381271038,0.9,0.6312548361075385,10
Lasso,LGBM,0.9,0.9666666666666666,0.6280371491762069,0.13748818929402348,0.9,0.9088863431176183,10
Lasso,LGBM,0.95,0.9666666666666666,0.7483524206466614,0.13748818929402348,0.9,0.9017514743624361,10
Lasso,Logistic Regression,0.9,0.8666666666666666,0.43554874364986224,0.11498219213756329,1.0,0.6265876783247055,10
Lasso,Logistic Regression,0.95,0.9666666666666666,0.5189883385839924,0.11498219213756329,1.0,0.6237445039920196,10
