Learner g,Learner m,level,Coverage,CI Length,Bias,repetition
LGBM,LGBM,0.9,0.9555555555555556,1.6632162062499802,0.3281219236165317,100
LGBM,LGBM,0.95,0.99,1.981844347326522,0.3281219236165317,100
LGBM,Logistic Regression,0.9,0.9377777777777777,1.5947267698630705,0.32211551699188945,100
LGBM,Logistic Regression,0.95,0.97,1.9002341502607922,0.32211551699188945,100
Logistic Regression,LGBM,0.9,0.9611111111111111,1.6066499744626963,0.3011533811570266,100
Logistic Regression,LGBM,0.95,0.9822222222222223,1.9144415248336168,0.3011533811570266,100
Logistic Regression,Logistic Regression,0.9,0.9433333333333332,1.5574379482162168,0.30541084657894685,100
Logistic Regression,Logistic Regression,0.95,0.9844444444444445,1.855801778737726,0.30541084657894685,100
