DoubleML Version,Script,Date,Total Runtime (minutes),Python Version,Config File
0.11.dev0,PLRATEClusterCoverageSimulation,2025-10-16 16:46,31.603860330581664,3.12.9,scripts/plm/plr_ate_cluster_config.yml
