DoubleML Version,Script,Date,Total Runtime (minutes),Python Version,Config File
0.12.dev0,PLPRATECoverageSimulation,2025-12-08 13:35,8.844934634367625,3.12.9,scripts/plm/plpr_ate_config.yml
