DoubleML Version,Script,Date,Total Runtime (minutes),Python Version,Config File
0.11.dev0,PLRATEClusterCoverageSimulation,2025-10-17 09:05,18.804542382558186,3.12.9,scripts/plm/plr_ate_cluster_2d_config.yml
